speaker,f0_midpoint,speech_rate,vowel,condition,group
it07,121.8856949222937,5.38740854873989,a,voiced,coronal
it07,131.4968051339586,5.882352941176473,a,voiceless,coronal
it07,120.87733296494116,5.4238538379867665,o,voiced,velar
it07,121.07191303804105,5.42385383798678,o,voiced,coronal
it07,122.18795523717988,5.674032506532225,a,voiceless,velar
it07,126.87662490092823,5.510010228458582,o,voiceless,coronal
it07,128.24236301402962,5.51750013104064,o,voiceless,velar
it07,126.75255492812572,5.673851417434477,a,voiced,velar
it07,125.93641678365024,5.546752349546579,a,voiced,coronal
it07,121.30059694431772,5.7350959194792575,a,voiceless,coronal
it07,126.4782143977029,5.653846099482251,o,voiced,velar
it07,131.91369225723216,5.594491663508116,o,voiced,coronal
it07,129.50547792292235,5.51750013104064,a,voiceless,velar
it07,136.16835317727973,5.594491663508116,o,voiceless,coronal
it07,133.17341760223786,5.228836773363252,o,voiceless,velar
it07,124.34834500638352,5.594671634735075,a,voiced,velar
it07,130.60764926261837,5.536550576735545,a,voiced,coronal
it07,129.87742281804728,6.08401569371849,a,voiceless,coronal
it07,124.06715474193304,5.633985326285229,o,voiced,velar
it07,129.5932694047885,5.498410272130048,o,voiced,coronal
it07,127.6240908849366,5.442428629351562,a,voiceless,velar
it07,127.68408525859816,5.536546745064143,o,voiceless,coronal
it07,126.51487727619248,5.31581594784654,o,voiceless,velar
it07,127.53035281594744,5.51732889556183,a,voiced,velar
it07,122.06653415908178,5.405573416471029,a,voiced,coronal
it07,128.9249465841856,5.633981358564173,a,voiceless,coronal
it07,124.26482058050512,5.333333333333333,o,voiced,velar
it07,126.25179736476804,5.143348838004072,o,voiced,coronal
it07,122.92618176616251,5.423853837986793,a,voiceless,velar
it07,127.77275318282727,5.442428629351562,o,voiceless,coronal
it07,132.76937244100807,5.555555555555564,o,voiceless,velar
it07,131.27653018343614,5.735091808066506,a,voiced,velar
it07,136.47170790329858,5.674032506532239,a,voiced,coronal
it07,138.64616725292612,5.797290491356562,a,voiceless,coronal
it07,133.2098586987311,5.594495575802936,o,voiced,velar
it07,134.21192506716605,5.461131082164063,o,voiced,coronal
it07,129.45895776196215,5.634163879516207,a,voiceless,velar
it07,126.58133824429622,5.479620947221,o,voiceless,coronal
it07,128.81342071180956,5.405737785228715,o,voiceless,velar
it07,125.92296188861616,5.536374325340914,a,voiced,velar
it09,225.59178445153785,6.202093671771247,o,voiceless,coronal
it09,219.53753164868965,6.249999999999999,u,voiced,coronal
it09,219.83627426323025,6.177768373841473,o,voiced,velar
it09,214.47742766595135,6.557624303867198,a,voiced,coronal
it09,206.97889470626703,6.400348178940929,u,voiceless,velar
it09,209.5095934644125,6.477911132776125,o,voiced,coronal
it09,221.38423780606615,6.5573770491803245,a,voiced,velar
it09,207.4780787793743,6.530670887656946,u,voiceless,coronal
it09,213.9552537685551,6.896551724137931,o,voiceless,velar
it09,211.29907280979643,6.557377049180334,a,voiceless,coronal
it09,208.76884899017057,6.584790286775846,a,voiceless,velar
it09,208.5228618258821,6.400117762166836,u,voiced,velar
it09,217.4188410147872,7.207356548829386,o,voiceless,coronal
it09,223.59298251161135,6.349206349206342,u,voiced,coronal
it09,218.22501564553448,5.315653469892465,o,voiced,velar
it09,210.1955975178481,6.425997013517891,a,voiced,coronal
it09,208.10422602904416,6.477911132776106,u,voiceless,velar
it09,207.12384446126308,6.290235557498435,o,voiced,coronal
it09,194.7413055728005,6.10718724330727,a,voiced,velar
it09,199.5863066920204,6.349206349206323,u,voiceless,coronal
it09,199.4444875452845,6.530670887656984,o,voiceless,velar
it09,197.1745578784673,6.504181375601826,a,voiceless,coronal
it09,194.8975497689112,6.3492063492063595,a,voiceless,velar
it09,219.11005486715217,6.225739073049716,u,voiced,velar
it09,197.95365594104945,6.4001177621668175,o,voiceless,coronal
it09,213.65815083740097,6.299326680719428,u,voiced,coronal
it09,203.99810231507595,6.50418666365307,o,voiced,velar
it09,192.81039075945725,6.374674692382125,a,voiced,coronal
it09,209.5002314864072,6.400348178940929,u,voiceless,velar
it09,204.30236540734072,6.478147185123583,o,voiced,coronal
it09,200.59392468840545,6.281239004310173,a,voiced,velar
it09,187.5997049266085,6.425997013517891,u,voiceless,coronal
it09,211.87211886542883,6.425759585024463,o,voiceless,velar
it09,207.6974879996392,6.569753876214744,a,voiceless,coronal
it09,207.07936939518487,6.4001177621668175,a,voiceless,velar
it09,224.73120717586048,6.177768373841465,u,voiced,velar
it09,216.5415468358579,6.374674692382125,o,voiceless,coronal
it09,227.97441126262757,6.694751147731435,u,voiced,coronal
it09,202.30609548003036,6.504186663653107,o,voiced,velar
it09,214.67904994137015,6.425997013517929,a,voiced,coronal
it09,216.73163807455697,6.557618928567043,u,voiceless,velar
it09,216.3438124754471,6.666666666666651,o,voiced,coronal
it09,206.518914362718,6.557377049180334,a,voiced,velar
it09,228.46921666025915,6.400112641982505,u,voiceless,coronal
it09,224.61891782682085,6.249999999999995,o,voiceless,velar
it09,209.95241703728323,6.530676218869103,a,voiceless,coronal
it09,206.4449093964201,6.451852246131725,a,voiceless,velar
it09,215.4013662719119,6.1775537041770185,u,voiced,velar
it09,102.74347432284976,6.666922232018943,o,voiceless,coronal
it09,225.129751682162,6.477911132776125,u,voiced,coronal
it09,210.81655664828708,6.66666666666673,o,voiced,velar
it09,202.74293954265397,6.249999999999995,a,voiced,coronal
it09,211.1096584648418,6.399142031755333,u,voiceless,velar
it09,94.38636980688769,6.400112641982505,o,voiced,coronal
it09,175.51362236890287,6.250224617447172,a,voiced,velar
it09,230.91210981530503,6.154063913030771,u,voiceless,coronal
it09,112.810494907479,6.452086403115081,o,voiceless,velar
it09,228.0510784193309,6.504424634857835,a,voiceless,coronal
it09,229.91908052063215,6.154276953232882,a,voiceless,velar
it09,228.85262335887631,6.274455671362804,u,voiced,velar
it09,183.24225970837955,6.530670887656984,o,voiceless,coronal
it09,226.83759472269776,7.079790119621925,u,voiced,coronal
it09,198.7090841439713,6.557377049180334,o,voiced,velar
it09,193.38240972394416,6.5843025289482755,a,voiced,coronal
it09,224.1535201933232,6.3342361661872495,u,voiceless,velar
it09,191.29952381452395,6.639070264600145,o,voiced,coronal
it09,181.5638078587738,6.584546398829323,a,voiced,velar
it09,228.894905086964,6.218594580327795,u,voiceless,coronal
it09,105.67376191871692,6.177983058426015,o,voiceless,velar
it09,199.0533022837426,6.47766985260071,a,voiceless,coronal
it09,196.5285355949287,6.324165664681741,a,voiceless,velar
it09,226.35649598680175,6.3998822421667505,u,voiced,velar
it11,140.98230116574084,5.144807024719512,o,voiceless,velar
it11,140.9587201257808,5.369372561969271,u,voiced,coronal
it11,136.7646413896048,5.111860282634753,o,voiceless,coronal
it11,149.15288648939134,4.894507734295853,u,voiced,velar
it11,133.97716905559977,4.790482269826308,a,voiced,velar
it11,148.82526633985833,4.7620323163418075,u,voiceless,velar
it11,131.18644653506988,4.469331170177046,a,voiceless,coronal
it11,127.6219345247442,4.706006923712689,a,voiceless,velar
it11,151.25440968221588,4.7337922350422454,u,voiceless,coronal
it11,134.80138615304634,4.761904761904763,o,voiced,velar
it11,128.5885608634072,4.651162790697668,a,voiced,coronal
it11,132.52922360116293,4.611041369110403,o,voiced,coronal
it11,147.93820751059394,5.047356825414465,o,voiceless,velar
it11,155.45816849215683,4.776216353048347,u,voiced,coronal
it11,138.70842183514745,4.571488653850876,o,voiceless,coronal
it11,156.5798648494692,4.4569089330940095,u,voiced,velar
it11,134.93439460440592,4.762035150962481,a,voiced,velar
it11,155.43000563335485,4.456908933093992,u,voiceless,velar
it11,131.6499755530846,4.747805475287965,a,voiceless,coronal
it11,131.9567139458513,4.54545454545455,a,voiceless,velar
it11,149.44844257884006,4.747808292996754,u,voiceless,coronal
it11,140.5497041832211,4.908044714741362,o,voiced,velar
it11,138.6129585705478,4.637710733227862,a,voiced,coronal
it11,130.1430268421322,4.8485524343672886,o,voiced,coronal
it11,140.22428849853844,4.761904761904742,o,voiceless,velar
it11,139.9037864906206,4.611160969289092,u,voiced,coronal
it11,136.37356940838552,4.5454545454545325,o,voiceless,coronal
it11,142.28125909262255,4.790485138418066,u,voiced,velar
it11,140.92236599743114,4.733792235042255,a,voiced,velar
it11,155.0922796668627,4.507128587251833,u,voiceless,velar
it11,136.89023575878056,4.611041369110403,a,voiceless,coronal
it11,136.18246369510726,4.597820058564746,a,voiceless,velar
it11,147.51946775593024,4.62433626323571,u,voiceless,coronal
it11,135.9338810762987,4.532608720285911,o,voiced,velar
it11,142.23883504366665,4.469331170177028,a,voiced,coronal
it11,143.72948034630804,4.678425499290355,o,voiced,coronal
it11,141.90296712831002,4.733789433945304,o,voiceless,velar
it11,145.57364726344233,4.610921775135719,u,voiced,coronal
it11,132.10262744942295,4.469328673313327,o,voiceless,coronal
it11,145.64576151720755,4.244058848120004,u,voiced,velar
it11,132.43958828877365,4.705882352941169,a,voiced,velar
it11,146.25596763175074,4.571488653850876,u,voiceless,velar
it11,130.64204912041657,4.624459227299132,a,voiceless,coronal
it11,127.03445034027358,4.420055560098382,a,voiceless,velar
it11,143.30955747602476,4.637710733227881,u,voiceless,coronal
it11,135.98175631887997,4.507014322728125,o,voiced,velar
it11,128.53606542906036,4.519717834015593,a,voiced,coronal
it11,135.59600148179277,4.624336263235748,o,voiced,coronal
it11,146.77541820372954,4.3957130808179485,o,voiceless,velar
it11,150.49754593552254,4.359646890400092,u,voiced,coronal
it11,143.69435911573643,4.552322537739634,o,voiceless,coronal
it11,152.11310389489583,4.444558027594074,u,voiced,velar
it11,141.38051479363435,4.145223769542183,a,voiced,velar
it11,166.93835061076717,4.166666666666694,u,voiceless,velar
it11,138.3388487993304,4.289571836387191,a,voiceless,coronal
it11,133.84308523194184,4.40779606890708,a,voiceless,velar
it11,152.20161838068643,4.637710733227805,u,voiceless,coronal
it11,136.72174095814603,4.519832743589367,o,voiced,velar
it11,138.8527310368701,4.383590467444124,a,voiced,coronal
it11,131.52272770081348,4.819407755029514,o,voiced,coronal
it11,160.65422188333935,4.507128587251868,o,voiceless,velar
it11,164.85919014515176,4.571371102763276,u,voiced,coronal
it11,152.79666500920484,4.624338936298021,o,voiceless,coronal
it11,158.081133308015,4.444444444444486,u,voiced,velar
it11,136.42653027501984,4.4321599743821,a,voiced,velar
it11,159.41465573659187,4.371639643558397,u,voiceless,velar
it11,139.99522187004683,4.624336263235748,a,voiceless,coronal
it11,135.5961955758022,4.571488653850876,a,voiceless,velar
it11,142.32434496848165,4.444558027594074,u,voiceless,coronal
it11,141.0012228501127,4.3478260869565135,o,voiced,velar
it11,135.05070373829412,4.481822846988331,a,voiced,coronal
it11,136.5097634335388,4.456797200685708,o,voiced,coronal
it12,148.29003920951618,6.177768373841476,a,voiceless,velar
it12,139.02787072572505,5.7237885310443755,o,voiced,velar
it12,156.16309452189336,5.755486777488567,u,voiceless,velar
it12,143.33231406107058,6.037785974072236,o,voiceless,coronal
it12,150.81390072476705,5.992661985398873,u,voiceless,coronal
it12,132.97297294083555,5.948004035720738,a,voiced,velar
it12,142.85751175204132,5.797101449275359,o,voiceless,velar
it12,132.82068617598608,5.948008458068024,a,voiced,coronal
it12,142.47063575259972,5.904011111348907,u,voiced,coronal
it12,133.27501023203925,6.037995596791722,a,voiceless,coronal
it12,143.77784819207736,6.349438154091337,u,voiced,velar
it12,133.04891709002203,5.970149253731344,o,voiced,coronal
it12,141.0560400316969,5.926026887865501,a,voiceless,velar
it12,131.79827853330892,5.837486508662663,o,voiced,velar
it12,150.45237422246217,5.8827465661305505,u,voiceless,velar
it12,143.64065114805425,6.106972788855992,o,voiceless,coronal
it12,141.9970383646092,5.776219161307429,u,voiceless,coronal
it12,129.44244354147693,6.130319872428048,a,voiced,velar
it12,136.56084080743716,6.0151416152309425,o,voiceless,velar
it12,133.93607579319743,6.153846153846134,a,voiced,coronal
it12,142.14709570030263,5.693998809954237,u,voiced,coronal
it12,131.58963437863517,5.857212531981865,a,voiceless,coronal
it12,141.1044296499503,5.673847393363575,u,voiced,velar
it12,132.6337320701592,6.106977450749119,o,voiced,coronal
it12,136.89043045431794,6.4001177621668175,a,voiceless,velar
it12,137.68759129934395,5.828727022175299,o,voiced,velar
it12,153.68375353807875,5.969777270315202,u,voiceless,velar
it12,136.95096486781077,6.201439819290088,o,voiceless,coronal
it12,148.35857559666476,5.818325689507956,u,voiceless,coronal
it12,131.91531565706006,5.882352941176473,a,voiced,velar
it12,135.1954562801161,6.477675097630709,o,voiceless,velar
it12,129.6905549543127,6.03799559679169,a,voiced,coronal
it12,146.47548102085855,6.037785974072228,u,voiced,coronal
it12,131.49366513943403,6.250219734287528,a,voiceless,coronal
it12,148.59077224154018,6.274677128644968,u,voiced,velar
it12,133.47914421911696,6.451847042836259,o,voiced,coronal
it12,141.39424103935136,5.079474731518003,a,voiceless,velar
it12,130.79849108675785,6.451852246131652,o,voiced,velar
it12,152.27530758051716,5.797294692431786,u,voiceless,velar
it12,136.16286517882313,5.925829356854882,o,voiceless,coronal
it12,150.19745240417944,6.014938098768293,u,voiceless,coronal
it12,127.7594776792388,6.201444626525781,a,voiced,velar
it12,137.92091447306117,5.797294692431786,o,voiceless,velar
it12,124.64824812672946,5.3156534698924895,a,voiced,coronal
it12,138.42157165344315,6.042841053427288,u,voiced,coronal
it12,127.38737226701257,5.7350209715073674,a,voiceless,coronal
it12,143.30197563884283,6.007062013439439,u,voiced,velar
it12,138.03504234407876,6.225516212022356,o,voiced,coronal
it12,141.46717130425472,6.106977450749119,a,voiceless,velar
it12,131.45682621631457,5.992661985398841,o,voiced,velar
it12,155.48109127955306,5.693998809954237,u,voiceless,velar
it12,137.32771359832498,5.948004035720746,o,voiceless,coronal
it12,152.34040688696527,5.8395140940323325,u,voiceless,coronal
it12,128.01093334454436,6.274677128645108,a,voiced,velar
it12,138.25344879166977,6.2016609598466035,o,voiceless,velar
it12,126.06781507406664,6.779919573204188,a,voiced,coronal
it12,142.15594036485837,5.904207190438769,u,voiced,coronal
it12,130.81147479778303,6.274677128644968,a,voiceless,coronal
it12,144.44717746294637,5.882352941176535,u,voiced,velar
it12,132.63655159871018,6.274677128644968,o,voiced,coronal
it12,143.22344425228735,6.130324570034319,a,voiceless,velar
it12,139.27467000272128,5.6736703398954145,o,voiced,velar
it12,156.8207377485493,5.51732889556183,u,voiceless,velar
it12,140.23215605229066,5.7554909181951,o,voiceless,coronal
it12,155.79752040358278,5.839514094032211,u,voiceless,coronal
it12,131.90862984665998,6.1538461538461,a,voiced,velar
it12,142.62897505498097,5.93844530946722,o,voiceless,velar
it12,129.9941786530054,5.99245998722104,a,voiced,coronal
it12,150.25269909253458,5.765057510913704,u,voiced,coronal
it12,130.33967579071177,6.055327991484436,a,voiceless,coronal
it12,148.4117010300116,5.6536662965870095,u,voiced,velar
it12,131.0511725850725,5.77603149092361,o,voiced,coronal
it13,248.57250505724835,5.351453354391303,a,voiceless,velar
it13,251.889415741874,5.2980939444773,o,voiced,velar
it13,268.0366419734792,5.144955917374579,u,voiceless,velar
it13,248.51740324464305,5.307612477692092,o,voiceless,coronal
it13,268.0538148947065,5.248062039676553,u,voiceless,coronal
it13,247.71050698245185,5.574866272895277,a,voiced,velar
it13,260.6126215342466,5.818135273099638,o,voiceless,velar
it13,259.3890377827858,5.653846099482251,a,voiced,coronal
it13,268.9553551925388,5.586266955450717,u,voiced,coronal
it13,248.49687310914297,5.267352284460209,a,voiceless,coronal
it13,270.7788502351858,5.192284498892155,u,voiced,velar
it13,263.7713083791702,5.24609772299687,o,voiced,coronal
it13,270.9696311587264,5.369805157514662,a,voiceless,velar
it13,275.84158586781905,5.349275389886544,o,voiced,velar
it13,291.8700233122849,5.35145693415032,u,voiceless,velar
it13,269.6704371427589,5.369372561969286,o,voiceless,coronal
it13,302.86038823589894,5.315653469892465,u,voiceless,coronal
it13,252.2846412988083,5.689259565812572,a,voiced,velar
it13,255.57473993642057,5.555555555555564,o,voiceless,velar
it13,258.23902506825925,5.3911094262091455,a,voiced,coronal
it13,265.5532387080854,5.6736703398954145,u,voiced,coronal
it13,254.8522984288992,6.837741254742639,a,voiceless,coronal
it13,272.59864869578087,5.369210397207488,u,voiced,velar
it13,256.53403454383505,5.594315615902687,o,voiced,coronal
it13,283.5017741193677,5.095616050426211,a,voiceless,velar
it13,279.1918422996117,5.297936056560768,o,voiced,velar
it13,287.3796320661702,5.63380281690143,u,voiceless,velar
it13,255.7832445622039,5.4982402194897535,o,voiceless,coronal
it13,290.40061647808994,5.555729172092192,u,voiceless,coronal
it13,287.5346491011379,5.4982402194897535,a,voiced,velar
it13,270.894822949885,5.079329604682115,o,voiceless,velar
it13,269.7587081592778,5.405405405405391,a,voiced,coronal
it13,266.2875476280956,5.263157894736856,u,voiced,coronal
it13,263.4680533051541,5.442258319512274,a,voiceless,coronal
it13,254.9486207689992,4.96901508530867,u,voiced,velar
it13,258.7682765532163,5.333333333333333,o,voiced,coronal
it13,299.19211121604013,5.369210397207488,a,voiceless,velar
it13,294.95198743884464,7.2073500555867,o,voiced,velar
it13,298.93398530217905,5.3156534698924895,u,voiceless,velar
it13,270.8467271671046,5.442258319512274,o,voiceless,coronal
it13,300.6260117787616,5.351292270192131,u,voiceless,coronal
it13,277.8649500618302,5.369210397207488,a,voiced,velar
it13,278.23348286886534,5.387412176763683,o,voiceless,velar
it13,270.30237407531166,5.575044983644256,a,voiced,coronal
it13,292.96140223627805,5.442258319512274,u,voiced,coronal
it13,277.31285446832607,5.6142596581056265,a,voiceless,coronal
it13,285.9552369626219,5.1948051948051734,u,voiced,velar
it13,270.47023339706146,6.225734228075124,o,voiced,coronal
it13,293.0386675732246,5.387412176763683,a,voiceless,velar
it13,286.1894859794418,5.280646562365092,o,voiced,velar
it13,299.0799235040556,5.246097722996834,u,voiceless,velar
it13,284.6795472689814,5.405405405405391,o,voiceless,coronal
it13,300.9029515119743,5.194805194805221,u,voiceless,coronal
it13,269.29460721407435,5.555555555555564,a,voiced,velar
it13,271.58406689785335,6.557377049180334,o,voiceless,velar
it13,275.18770299199457,5.228836773363252,a,voiced,coronal
it13,301.50687963406574,5.51732889556183,u,voiced,coronal
it13,271.26615612498057,5.714473475557021,a,voiceless,coronal
it13,283.17777854150245,5.333496893904738,u,voiced,velar
it13,272.12627574040084,5.517328895561722,o,voiced,coronal
it13,294.21324458288706,5.673851417434477,a,voiceless,velar
it13,295.2094212150467,5.263157894736905,o,voiced,velar
it13,310.6769119375388,5.111860282634757,u,voiceless,velar
it13,278.5227152148032,5.298090435754729,o,voiceless,coronal
it13,290.8848926202385,5.405405405405339,u,voiceless,coronal
it13,271.03560683204415,5.460791855775016,a,voiced,velar
it13,291.07757165351757,5.460963327583374,o,voiceless,velar
it13,275.4031160169191,5.298093944477327,a,voiced,coronal
it13,292.84260317594567,5.38724529272613,u,voiced,coronal
it13,269.4478073238646,5.194960368946008,a,voiceless,coronal
it13,287.81086559105574,6.66666666666673,u,voiced,velar
it13,249.6223545557899,6.6114445758468685,o,voiced,coronal
it14,146.0145616377681,5.568999634031767,a,voiced,velar
it14,143.47946781038888,5.514526901811917,o,voiceless,coronal
it14,145.85658756966984,5.298090435754689,a,voiced,coronal
it14,151.16462461668857,6.779661016949154,u,voiceless,coronal
it14,133.278445305808,6.584297109822785,o,voiced,velar
it14,141.26408422488203,6.61169592479856,u,voiced,coronal
it14,138.776276865685,6.779919573204065,a,voiceless,velar
it14,138.34389303168635,6.584546398829265,u,voiced,velar
it14,135.4001167503579,6.956933105609725,a,voiceless,coronal
it14,137.61854687027932,6.0225496709822846,u,voiceless,velar
it14,132.40957164446,6.161227657944739,o,voiceless,coronal
it14,123.81471406471466,6.192154170474328,a,voiced,coronal
it14,131.79767185753508,6.313593738185707,u,voiceless,coronal
it14,130.26216830419028,6.317943754619763,o,voiced,velar
it14,130.465036854668,6.292854136660909,u,voiced,coronal
it14,129.0970614920894,6.896551724137909,o,voiceless,velar
it14,123.3421734755252,6.24226248539708,a,voiceless,velar
it14,132.6952470305665,6.33080683620516,u,voiced,velar
it14,122.84231602159622,6.2467774348390375,a,voiceless,coronal
it14,127.01379337909894,6.986966687016192,u,voiceless,velar
it14,126.92785523144244,7.174810674683321,o,voiced,coronal
it14,128.2992081203035,6.347253597842959,a,voiced,velar
it14,139.74334123846307,6.504186663653033,o,voiceless,coronal
it14,142.0154223270549,7.207356548829386,o,voiced,velar
it14,135.53176037849047,7.017543859649119,u,voiced,coronal
it14,128.1599872844679,6.956933105609681,o,voiceless,velar
it14,133.78741883580844,7.017543859649119,a,voiceless,velar
it14,128.08551396515128,7.018104076728914,u,voiced,velar
it14,131.4363354504595,5.818516118380618,u,voiceless,velar
it14,138.8836662348523,7.442095843031291,o,voiced,coronal
it14,135.2890591663296,7.143150522253548,a,voiced,velar
it14,133.6864576464457,6.926340961254904,o,voiceless,coronal
it14,133.77854629107065,6.259077449993067,a,voiced,coronal
it14,131.64481016818024,7.048669299344614,u,voiceless,coronal
it14,136.56469837678426,7.30646320602126,o,voiced,velar
it14,128.3755073498542,7.407722921531838,o,voiceless,velar
it14,124.47682382452876,7.306469879077911,a,voiceless,velar
it14,127.96748413122312,7.111180642655177,a,voiceless,coronal
it14,137.0934421872455,6.88019848890385,u,voiceless,velar
it14,147.96711938711317,7.442407395520206,o,voiced,coronal
it14,131.63529199230732,6.905559174561275,a,voiced,velar
it14,140.13542068535656,7.546842306843289,u,voiceless,coronal
it14,137.35455408247793,6.837735410409341,o,voiced,velar
it14,139.71650472888828,7.339907443767103,u,voiced,coronal
it14,136.0240026956507,7.048669299344526,o,voiceless,velar
it14,146.35812012505275,7.273328975397077,a,voiceless,velar
it14,117.71385604214784,6.808441105282439,a,voiceless,coronal
it14,133.41077703110827,6.353799156281038,u,voiceless,velar
it14,150.68359618587064,7.142857142857114,o,voiced,coronal
it14,121.7792291436732,7.143144144184336,a,voiced,velar
it14,128.2177360581829,6.584795706713164,o,voiceless,coronal
it14,131.37312929873113,7.207648756860869,a,voiced,coronal
it14,126.69777833078037,6.86728878580329,o,voiced,velar
it14,133.57304721398992,6.926610826639043,u,voiced,coronal
it14,124.35924452014,6.986972789234572,o,voiceless,velar
it14,124.0582093452561,7.111180642655177,a,voiceless,velar
it14,135.0217150904392,6.986966687016149,u,voiced,velar
it14,126.34895971458556,7.339604413671083,a,voiceless,coronal
it14,131.47100571140487,6.400106969657222,u,voiceless,velar
pl02,252.33164364758008,6.4517724631899505,a,voiceless,coronal
pl02,255.2554629895932,5.940729343341482,u,voiceless,velar
pl02,256.1513784870323,6.936504394853572,o,voiced,velar
pl02,252.4904301353841,6.1409682011698825,a,voiceless,velar
pl02,243.9450163209992,5.940729343341476,o,voiceless,coronal
pl02,256.23611203958785,5.530244446021593,u,voiced,velar
pl02,234.99054646900737,5.68714449422804,o,voiced,coronal
pl02,255.8634157987287,5.829730880035469,u,voiceless,coronal
pl02,250.82063064335227,5.205699914227771,o,voiceless,velar
pl02,239.19836642672055,6.061022373253923,a,voiced,coronal
pl02,254.5534255646338,5.660623008168292,u,voiced,coronal
pl02,243.65859578294908,6.122736373339977,a,voiced,velar
pl02,273.6072253034729,6.382978723404246,a,voiceless,coronal
pl02,268.7567639948924,5.940729343341444,u,voiceless,velar
pl02,251.07885613199605,5.714410887095631,o,voiced,velar
pl02,254.4557377730324,5.882352941176493,a,voiceless,velar
pl02,238.16665279684773,6.122448979591812,o,voiceless,coronal
pl02,259.84169049282656,5.797034237284195,u,voiced,velar
pl02,254.36114691807327,5.911528070891038,o,voiced,coronal
pl02,258.6589951758819,6.030356816212784,u,voiceless,coronal
pl02,263.562592358069,5.911265986279944,o,voiceless,velar
pl02,257.1863098155824,6.451453351153642,a,voiced,coronal
pl02,260.1993514136781,5.970220539946761,u,voiced,coronal
pl02,249.54334653664517,6.250292982483549,a,voiced,velar
pl02,260.42065960698704,6.451772463189943,a,voiceless,coronal
pl02,174.76608839884935,5.454545454545448,u,voiceless,velar
pl02,247.9761580810845,6.030084089522683,o,voiced,velar
pl02,245.2759776318308,5.911796003625963,a,voiceless,velar
pl02,252.4408259232872,5.83375301117441,o,voiceless,coronal
pl02,263.9103190664182,5.687144494227982,u,voiced,velar
pl02,250.3186690936896,6.282650147485219,o,voiced,coronal
pl02,253.04965453461492,6,u,voiceless,coronal
pl02,260.2219729235884,6.31563656879885,o,voiceless,velar
pl02,248.9457597946524,6.315935737459173,a,voiced,coronal
pl02,248.1687230600016,6.030356816212784,u,voiced,coronal
pl02,237.987364269188,6.315643216683376,a,voiced,velar
pl02,237.10229261016872,6.629914838743892,a,voiceless,coronal
pl02,255.9670435523625,5.8253727995867735,u,voiceless,velar
pl02,249.75143332800096,5.797291891714333,o,voiced,velar
pl02,249.2832360208864,6.091438584593338,a,voiceless,velar
pl02,252.14552467977205,5.797291891714333,o,voiceless,coronal
pl02,269.41867759474206,6.185713681870807,u,voiced,velar
pl02,262.31764662113676,6.393680985327316,o,voiced,coronal
pl02,252.5802962999904,5.741692727571972,u,voiceless,coronal
pl02,267.49700418415836,5.940729343341529,o,voiceless,velar
pl02,263.0451563012628,6.382978723404271,a,voiced,coronal
pl02,254.6429914586712,5.940464663145914,u,voiced,coronal
pl02,250.07621496286515,6.741747258637007,a,voiced,velar
pl02,240.4786606102763,6.521739130434771,a,voiceless,coronal
pl02,267.8841742875484,6.486563623999878,u,voiceless,velar
pl02,259.6143010460358,6.382978723404271,o,voiced,velar
pl02,255.16984402700683,6.154351126246273,a,voiceless,velar
pl02,248.99302160936827,6.486570636592049,o,voiceless,coronal
pl02,268.1625476185864,5.581571882273468,u,voiced,velar
pl02,258.2358961746031,5.853721357009818,o,voiced,coronal
pl02,246.74475728241032,6.282650147485126,u,voiceless,coronal
pl02,248.10894370550483,6.349286975072542,o,voiceless,velar
pl02,255.9147277311202,6.2502929824835025,a,voiced,coronal
pl02,250.2101566988074,5.741692727571894,u,voiced,coronal
pl02,257.9109482858047,6.0607468658363874,a,voiced,velar
pl02,232.62436987721577,6.6630081217275565,a,voiceless,coronal
pl02,251.5266210407174,6.557298218272838,u,voiceless,velar
pl02,250.76413782245885,5.687387081668943,o,voiced,velar
pl02,251.25891121572977,5.940729343341529,a,voiceless,velar
pl02,255.2097688859592,6.030084089522597,o,voiceless,coronal
pl02,254.20328056170897,5.7694859580327895,u,voiced,velar
pl02,251.15856559905097,5.5046982599648695,o,voiced,coronal
pl02,271.08985269199064,5.333390222829035,u,voiceless,coronal
pl02,262.9634325604587,6.060746865836214,o,voiceless,velar
pl02,248.62592096816033,5.660377358490554,a,voiced,coronal
pl02,260.7881310283717,5.202630116851653,u,voiced,coronal
pl02,249.2127949189964,5.825627322968882,a,voiced,velar
pl02,246.74576101517263,6.779745284969501,a,voiceless,coronal
pl02,269.36663308350217,5.825118298444097,u,voiceless,velar
pl02,249.68815868637873,5.797291891714333,o,voiced,velar
pl02,253.96274559841137,5.769230769230814,a,voiceless,velar
pl02,254.32443937358997,6,o,voiceless,coronal
pl02,244.56296797346295,5.5300099816679795,u,voiced,velar
pl02,240.1232687461219,5.381330013650731,o,voiced,coronal
pl02,238.55009896295107,5.555555555555491,u,voiceless,coronal
pl02,262.22846305052315,5.687144494227982,o,voiceless,velar
pl02,249.47425429122148,5.714410887095708,a,voiced,coronal
pl02,250.73504612904912,5.341235361324632,u,voiced,coronal
pl02,249.4798889972687,5.853721357009656,a,voiced,velar
pl02,252.6251068462712,6.217687455504656,a,voiceless,coronal
pl02,267.85936224823297,6,u,voiceless,velar
pl02,257.47475010394294,5.7144108870955534,o,voiced,velar
pl02,262.9792464852288,5.555555555555637,a,voiceless,velar
pl02,257.89696361365895,5.797039838223957,o,voiceless,coronal
pl02,249.86730228822316,6.185713681870807,u,voiced,velar
pl02,258.81234772047054,6.153776726621578,o,voiced,coronal
